1.08244,2.57066,0.455034,0.13957,211,1
1.04156,-1.25806,2.16945,0.93827,2212,1
0.741623,-0.595772,1.23906,0.93957,-2112,0
0.446021,1.59861,-0.343629,0.13957,-211,1
0.473443,7.22898,-0.937692,0.13957,211,1
0.668383,6.08392,2.5163,0.13957,-211,1
1.08956,-2.69429,2.22005,0.93827,2212,1
1.21902,-2.33929,2.26855,0.93827,-2212,1
0.172809,-3.27928,-0.29506,0.13957,211,1
5.27955,3.57266,0.251205,0.13957,211,1
0.170309,2.55274,2.52503,0.13957,-211,1
1.86739,-0.143878,-1.94681,0.49368,321,1
3.86419,0.159797,-2.19116,0.49368,-321,1
1.00579,-3.53167,0.388892,0.49368,321,1
0.651078,-2.47295,2.2688,0.13957,-211,1
1.00539,-2.26031,2.28759,0.13957,-211,1
0.470439,-5.8684,0.687202,0.13957,211,1
0.614362,-6.27168,1.34544,0.93827,2212,1
0.685269,-4.89482,1.01542,0.13957,211,1
0.201998,-6.00925,-1.01752,0.13957,-211,1
0.551238,-0.370149,1.2749,0.13957,211,1
6.80218,-0.395088,-2.18651,0.13957,211,1
2.96237,-0.330118,-2.02764,0.13957,-211,1
5.54642,-0.391995,-2.17267,0.13957,211,1
9.2153,-0.30891,-2.05644,0.13957,-211,1
1.49997,-0.921029,-0.693171,0.13957,211,1
2.06537,-1.09511,0.0191234,0.49368,-321,1
0.279269,-0.265478,1.01894,0.13957,211,1
2.51891,-0.606579,0.676722,0.13957,-211,1
1.71722,-0.567877,1.24505,0.13957,211,1
1.46765,-0.763412,1.09529,0.13957,-211,1
3.13009,-0.724593,1.1161,0.13957,211,1
0.773358,-0.0144305,1.25188,0.13957,-211,1
5.62184,-0.44315,0.984416,0.13957,211,1
1.65959,-0.18528,1.51454,0.49368,-321,1
1.6368,-0.483155,0.984418,0.13957,211,1
0.918783,-0.0339376,1.18681,0.13957,-211,1
1.14074,0.0991623,0.734443,0.13957,211,1
5.86011,-4.79525,1.03835,0.13957,-211,1
1.57655,-4.32038,1.09044,0.13957,211,1
2.16129,-3.59566,1.46427,0.49368,-321,1
0.848675,-2.11763,-0.101137,0.13957,-211,1
0.295884,-2.58633,2.62091,0.13957,211,1
2.17227,-1.82364,-0.448174,0.13957,-211,1
0.662169,-4.05491,-1.83368,0.13957,-211,1
1.07258,-3.24301,2.74248,0.13957,211,1
0.799811,-3.84054,-2.74876,0.93957,2112,0
2.00794,-4.35882,-2.76733,0.93827,-2212,1
1.08694,-4.4621,-2.13232,0.13957,211,1
0.439893,-3.84753,0.0250113,0.13957,-211,1
1.21418,-5.40455,-2.21521,0.13957,211,1
0.287149,-5.49878,1.32899,0.13957,-211,1
0.709653,-6.8704,2.33892,0.13957,-211,1
0.590015,-6.39801,2.54637,0.93827,2212,1
0.436282,-5.91879,1.61058,0.13957,211,1
0.498317,-4.50288,2.7101,0.13957,-211,1
0.307594,-4.0475,2.60272,0.13957,-211,1
0.673538,-5.73419,1.50812,0.13957,-211,1
1.10621,2.96286,-2.02334,0.13957,-211,1
0.46262,2.64052,-2.99025,0.13957,211,1
