0.671847,7.2777,1.56374,0.49368,321,1
0.916819,8.9346,1.7616,0.93827,2212,1
1.82219,-1.9888,-0.416127,0.13957,-211,1
0.509858,-1.92294,1.10708,0.13957,211,1
22.3424,-0.290252,-2.10232,0.49368,321,1
54.5816,-0.240681,-1.76006,0.13957,-211,1
3.56445,-0.177366,-1.74784,0.13957,211,1
3.82915,-0.243223,-1.85226,0.49368,321,1
10.8953,-0.256577,-1.75979,0.49368,-321,1
2.89853,-0.363146,-2.0215,0.49368,321,1
8.13643,-0.472597,-1.78555,0.49368,-321,1
3.50923,-0.489306,-1.70467,0.13957,211,1
10.1115,-0.432774,-1.87551,0.13957,-211,1
87.2867,0.586378,1.15023,0.49368,-321,1
12.0692,0.627621,1.2091,0.49368,321,1
31.3141,0.472146,1.31961,0.13957,-211,1
11.1122,0.520498,1.29705,0.13957,-211,1
9.26933,0.408249,1.28367,0.13957,211,1
0.234081,0.966939,1.8355,0.13957,211,1
0.603831,1.15135,-0.397475,0.13957,-211,1
0.139015,-1.02085,-2.09166,0.13957,-211,1
0.273842,-1.70591,-0.0746191,0.49368,321,1
0.509042,-1.54489,-1.81295,0.49368,-321,1
0.307675,-1.70241,-0.96029,0.13957,211,1
0.187108,-1.57919,2.75696,0.13957,-211,1
0.580784,-2.92763,-2.46971,0.49368,-321,1
3.01853,-3.00883,-1.89672,0.13957,211,1
0.138295,-5.74847,2.71005,0.13957,-211,1
0.656179,-2.76638,0.473492,0.13957,-211,1
0.300202,-1.20613,-3.02574,0.13957,-211,1
0.653641,0.544669,-1.1476,0.13957,211,1
0.533566,1.82257,-1.28298,0.13957,-211,1
0.289534,2.74623,-2.38591,0.13957,211,1
0.140548,2.64983,0.0226134,0.13957,211,1
0.508878,2.98986,1.95304,0.13957,-211,1
0.8183,3.13117,2.00457,0.13957,-211,1
0.278551,3.05262,-2.1152,0.13957,211,1
0.556114,3.70971,2.72868,0.13957,211,1
0.968756,1.96038,3.0199,0.13957,-211,1
1.77141,2.86917,3.09485,0.49368,321,1
0.533318,6.78957,1.59348,0.49368,321,1
0.443617,7.78183,-2.41625,0.49368,-321,1
0.655818,-1.07362,-2.75409,0.13957,211,1
0.469385,-6.47543,1.71046,0.49368,321,1
0.187575,6.37729,3.06491,0.13957,-211,1
0.478948,-1.75875,-0.680028,0.49761,130,0
0.340622,-3.53554,-1.77967,0.49761,130,0
17.9801,-0.220589,-2.0406,0.49368,-321,1
12.6194,-0.260974,-2.05011,0.13957,211,1
14.3093,-0.277408,-2.12891,0.13957,211,1
14.3762,-0.265265,-2.17794,0.13957,-211,1
18.6889,-0.301003,-1.76705,0.13957,-211,1
5.99536,0.596918,1.13562,0.13957,211,1
4.49161,0.598284,1.20026,0.13957,-211,1
31.8145,0.501786,1.27307,0.13957,211,1
16.2538,0.436839,1.31173,0.13957,211,1
1.82981,0.475228,1.15733,0.13957,211,1
3.34776,0.288056,1.29361,0.13957,-211,1
3.42792,0.310023,1.22804,0.13957,-211,1
3.48065,0.31898,1.13531,0.13957,211,1
0.374262,3.2012,2.54577,0.49761,130,0
0.485825,2.83957,0.540487,0.93957,2112,0
0.178168,2.80816,-2.97604,0.13957,-211,1
0.171882,3.46375,-0.381179,0.93827,-2212,1
0.0444115,1.19756,-0.939137,0.13957,211,1
0.372718,1.67917,2.13868,0.13957,211,1
1.94874,0.215664,-0.459346,0.13957,211,1
1.16399,0.191628,-0.709102,0.13957,-211,1
0.513014,0.183511,-1.12092,0.13957,211,1
0.586875,-1.09333,-0.776991,0.13957,-211,1
0.289148,-3.82835,-1.8431,0.49368,321,1
0.225355,-4.45076,1.89149,0.13957,211,1
0.675196,-3.67627,-2.04181,0.13957,-211,1
0.851898,-3.31982,-1.58697,0.49761,130,0
1.03735,-5.42828,0.976423,0.49761,130,0
0.603763,-5.66848,1.44538,0.93827,2212,1
0.701849,-2.76739,-3.10657,0.93957,-2112,0
0.268059,-2.95545,2.53968,0.13957,211,1
0.26329,0.381347,2.69528,0.13957,211,1
0.190021,-1.89225,0.917333,0.13957,-211,1
0.359281,-0.333796,0.413195,0.13957,211,1
1.07364,0.548705,2.22946,0.13957,-211,1
0.31176,1.16572,-1.06632,0.13957,211,1
0.427652,1.40037,2.07497,0.13957,-211,1
1.31333,1.87795,-1.10542,0.93957,2112,0
0.914858,1.55572,-1.16813,0.13957,-211,1
0.980905,2.78438,0.829459,0.49368,-321,1
1.95467,3.25246,1.67606,0.13957,211,1
0.966655,2.82966,1.9865,0.13957,-211,1
0.85545,3.15594,1.45259,0.13957,211,1
0.617681,3.21037,1.43599,0.13957,211,1
0.580574,2.61768,2.45728,0.13957,211,1
0.255153,3.38322,-2.04268,0.13957,-211,1
0.395088,3.07292,-2.99712,0.13957,-211,1
0.388762,5.83692,2.23618,0.13957,211,1
0.44821,2.40346,1.18176,0.93957,2112,0
0.382599,1.55387,-0.428183,0.93827,-2212,1
0.927503,-5.89763,2.02384,0.13957,-211,1
0.320451,-7.38796,-2.06778,0.13957,-211,1
0.587311,-6.63163,-0.637794,0.13957,211,1
0.265203,-7.4537,-2.94222,0.13957,-211,1
0.842387,-8.9016,1.67083,0.93827,2212,1
0.447283,-8.47071,0.961366,0.13957,211,1
13.9692,0.457373,1.33896,0.49761,130,0
0.346621,-7.46384,-0.134802,0.49761,130,0
0.564143,-1.86055,-0.281884,0.13957,211,1
0.149361,-1.81237,-1.82724,0.13957,-211,1
21.5018,-0.232459,-2.06581,0,22,0
4.78604,-0.236329,-2.05308,0,22,0
0.0371765,-0.4679,-1.89601,0,22,0
5.90238,-0.334739,-2.15219,0,22,0
1.40239,-0.265366,-2.14334,0,22,0
3.50784,-0.241209,-1.75833,0,22,0
8.92267,0.576197,1.13765,0,22,0
4.8524,0.56308,1.12188,0,22,0
38.1936,0.57392,1.1571,0.93827,-2212,1
1.67296,0.545335,1.47842,0,22,0
2.3935,0.50733,1.20646,0,22,0
11.9901,0.495868,1.31164,0.13957,211,1
1.98525,0.529753,1.26275,0.13957,-211,1
1.60454,0.513529,1.45842,0,22,0
0.077977,0.89223,1.43642,0,22,0
0.0481256,2.08259,-0.918092,0,22,0
0.066314,0.763314,2.77741,0,22,0
0.231432,-1.48009,-3.06225,0,22,0
0.111345,-2.04157,2.59139,0,22,0
0.295314,-0.729017,2.51728,0.13957,211,1
0.275303,-0.42701,-1.72188,0.13957,-211,1
0.271051,0.29187,2.01234,0.13957,211,1
0.133595,-0.307825,2.22994,0.13957,-211,1
0.140493,2.55244,-1.19879,0.13957,211,1
0.0618509,1.23863,-0.547863,0.13957,-211,1
0.429498,1.6783,-0.123863,0,22,0
0.0460344,1.96983,0.825689,0,22,0
1.41401,3.06454,1.59511,0,22,0
1.33394,3.13028,1.66818,0,22,0
0.0538222,4.70927,2.1034,0.13957,211,1
0.234877,3.08271,-2.8241,0.13957,-211,1
0.200808,-3.79641,0.353905,0.13957,211,1
0.160348,-2.8721,-0.870127,0.13957,-211,1
2.3712,-0.26459,-1.75916,0,22,0
5.3648,-0.237165,-1.73309,0,22,0
2.81652,0.616388,1.12108,0,22,0
15.0683,0.538742,1.22552,0.13957,211,1
4.74866,0.494607,1.22687,0.13957,-211,1
2.60926,0.49814,1.27529,0,22,0
7.7551,0.527943,1.27876,0,22,0
0.699503,0.632862,1.25812,0,22,0
0.814066,0.494117,1.37094,0,22,0
11.3936,0.446966,1.32495,0.13957,211,1
5.31733,0.480521,1.36352,0.13957,-211,1
1.35658,0.375683,1.14525,0,22,0
6.38501,0.397117,1.1047,0,22,0
16.803,0.341577,1.21005,0,22,0
7.31375,0.341911,1.19787,0,22,0
0.0490361,1.43166,-0.522919,0,22,0
0.718771,1.26463,0.191433,0,22,0
0.801814,-0.175874,0.265218,0,22,0
0.123938,0.247935,0.233235,0,22,0
0.552368,-0.0869901,-0.199724,0,22,0
0.928826,0.101163,-0.202139,0,22,0
0.0562481,-1.6859,2.9502,0,22,0
0.0915902,-0.95409,-1.252,0,22,0
0.0590956,-5.28443,0.252638,0,22,0
0.255869,-4.51894,-0.535586,0,22,0
0.339871,-0.620065,-2.74096,0,22,0
0.0371716,-0.63373,2.25419,0,22,0
0.0202822,-0.688814,0.618788,0,22,0
0.136171,0.928707,-1.69836,0,22,0
0.574389,2.82032,-1.82976,0.93957,-2112,0
0.28874,2.29123,-2.32818,0,22,0
0.187337,2.56888,-1.81336,0,22,0
0.206041,3.29074,2.13484,0,22,0
0.0420256,1.94874,2.00783,0,22,0
0.221803,3.18202,2.06183,0,22,0
1.37202,3.38506,1.9257,0,22,0
0.121297,3.45831,1.39106,0,22,0
0.412952,3.19754,0.840677,0,22,0
0.198485,2.06584,2.53457,0,22,0
0.229072,2.48638,2.05977,0,22,0
0.476277,3.06072,1.80912,0.13957,211,1
0.929515,3.48546,1.42963,0.13957,-211,1
0.549098,2.31719,1.93832,0,22,0
0.0285046,1.31434,1.67072,0,22,0
0.389227,6.21704,0.616773,0,22,0
0.102028,6.87944,0.555692,0,22,0
0.0972566,2.05832,-1.77676,0,22,0
0.260412,2.72014,-1.25597,0,22,0
0.148877,-0.34384,2.23219,0,22,0
0.299429,0.194705,1.89654,0,22,0
0.0600309,-5.9864,0.307226,0,22,0
0.0667386,-4.70968,2.22698,0,22,0
0.50266,7.24265,-1.5085,0.13957,211,1
0.0570532,8.19786,1.1696,0.13957,-211,1
1.22598,2.81179,1.71781,0.13957,211,1
1.11127,3.01979,2.00332,0.13957,-211,1
0.32782,-2.11448,-1.42477,0,22,0
0.0425569,-3.20135,-1.36363,0,22,0
24.918,-0.274435,-2.17199,0.13957,211,1
3.14544,-0.240296,-1.77989,0.13957,-211,1
51.6353,-0.260382,-1.77415,0.93957,-2112,0
1.70038,0.52222,1.18836,0,22,0
1.07574,0.544084,1.09094,0,22,0
5.69418,0.464777,1.32365,0,22,0
0.715851,0.448095,1.38841,0,22,0
3.70833,0.332833,1.16287,0,22,0
2.79736,0.331581,1.19133,0.000511,11,1
3.01234,0.332031,1.19245,0.000511,-11,1
0.0585089,0.743616,1.13415,0,22,0
0.102351,-0.372024,2.53576,0,22,0
0.499926,-0.558673,2.3086,0.13957,211,1
0.473923,-0.119411,2.43551,0.13957,-211,1
0.0615852,1.20893,2.90222,0,22,0
0.20855,2.33888,2.90412,0,22,0
0.199475,1.55144,1.80231,0,22,0
0.025156,2.95037,0.571455,0,22,0
0.194153,2.28804,1.498,0,22,0
0.0611446,3.41649,1.84668,0,22,0
0.0395663,3.83148,2.27563,0,22,0
0.0278254,1.13539,-0.274261,0,22,0
0.0549749,4.33077,-1.06991,0,22,0
0.105273,3.27071,-2.5983,0,22,0
0.0742218,-1.66015,-0.224319,0,22,0
0.390666,-2.41548,-0.398252,0,22,0
48.1154,0.607112,1.14408,0.93827,2212,1
11.7639,0.600732,1.15104,0.13957,-211,1
0.0082708,4.84601,1.04673,0,22,0
0.170537,2.432,-1.49349,0,22,0
4.80429,-0.279787,-2.18465,0.13957,-211,1
0.871616,-0.234812,-2.16916,0,22,0
5.32355,-0.272931,-2.21889,0,22,0
25.2722,-0.263479,-2.1476,0.13957,-211,1
9.26257,-0.265732,-2.22173,0.13957,211,1
7.90985,-0.257059,-1.75448,0.13957,-211,1
40.4144,-0.239942,-1.74761,0.93827,2212,1
32.9056,-0.23994,-1.75729,0.13957,211,1
0.0830312,0.231445,2.14007,0,22,0
0.0491955,-1.60031,1.90419,0,22,0
33.9786,-0.277338,-2.18226,0.49368,321,1
10.5619,-0.337907,-2.18994,0.13957,-211,1
2.61947,-0.32892,-2.09427,0,22,0
4.32496,-0.321735,-2.13373,0,22,0
5.1534,-0.236813,-2.14822,0,22,0
3.80108,-0.265857,-2.15752,0,22,0
87.271,-0.252933,-1.75894,0.49368,321,1
9.22908,-0.242135,-1.69882,0.13957,-211,1
16.8828,0.345399,1.18064,0.13957,-211,1
74.2761,0.330402,1.18243,0,22,0
5.37387,0.327721,1.18863,0,22,0
21.091,0.329487,1.1742,0.13957,211,1
26.4635,0.330472,1.19156,0.13957,-211,1
9.17009,-0.276549,-2.18214,0,22,0
22.1118,-0.274897,-2.1728,0,22,0
3.09704,0.332949,1.24768,0,22,0
1.30898,0.354287,1.18411,0,22,0
125.237.

21.4614,1.20672,-0.120459,0.13957,-211,1
0.931955,-3.41847,2.18703,0.13957,-211,1
0.802843,-2.81714,0.862768,0.13957,211,1
12.1384,0.970045,0.0784744,0.13957,-211,1
0.81121,1.07285,0.0769126,0.13957,211,1
7.09814,1.06262,0.187363,0.13957,-211,1
0.222903,4.19095,-1.72614,0.13957,211,1
1.4876,4.61017,-2.26642,0.93827,-2212,1
0.152259,4.49156,2.92945,0.13957,-211,1
4.0644,-3.67209,-0.686017,0.13957,211,1
0.292422,-6.90031,0.153087,0.93827,-2212,1
0.503363,-7.30161,-0.821829,0.13957,211,1
0.127849,-9.94173,1.53514,0.93957,2112,0
0.651032,1.12566,-1.87928,0.13957,-211,1
0.631939,-2.42454,-0.976188,0.49368,-321,1
0.534876,-6.38367,-0.280061,0.13957,211,1
1.24573,-0.266898,0.95024,0.13957,211,1
0.956778,1.59945,0.313774,0.13957,-211,1
1.14718,1.69509,3.07964,0.13957,211,1
0.864501,3.57492,-0.39948,0.49368,321,1
1.18674,2.68928,-0.993449,0.13957,-211,1
4.88137,3.13932,-0.771403,0.13957,211,1
2.71158,0.0773108,-3.01075,0.13957,-211,1
13.0141,0.0131547,-3.10068,0.93827,2212,1
17.9012,0.00295493,-3.13421,0.93957,-2112,0
10.2289,-0.0822959,3.14063,0.13957,211,1
26.2778,-0.0556362,-3.13505,0.13957,211,1
0.960209,-0.0339493,-3.03523,0.13957,-211,1
6.70821,-0.126644,2.89454,0.13957,211,1
20.9111,-0.184508,2.83841,0.13957,-211,1
18.5638,-0.146934,2.91469,0.13957,211,1
12.3579,-0.198696,2.79901,0.13957,-211,1
3.31403,0.0408314,2.98736,0.13957,211,1
3.05782,0.166039,2.90571,0.93957,2112,0
3.05726,0.201897,-2.79968,0.93957,-2112,0
0.683267,-1.90476,-2.49738,0.49368,-321,1
0.351121,-0.972375,-1.46415,0.13957,211,1
0.420762,0.352955,-0.977779,0.13957,211,1
0.400325,3.00344,-1.29907,0.13957,211,1
1.2017,1.11406,-1.63877,0.13957,-211,1
0.237225,-1.09708,-2.92903,0.13957,211,1
0.739614,0.155409,2.87888,0.13957,-211,1
